title,link,summary,publisher,reporter,signal,collected_at
"GDP 14위 ‘경제대국’ 韓, 재산권 보호는 21위 그쳐",https://www.munhwa.com/article/11579338?ref=naver,"Region: 한국
Keyword: 재산권 보호, GDP 순위, 경제
Signal: FLAT

한국은 GDP 순위 14위의 경제 대국임에도 불구하고 재산권 보호 순위는 21위에 머물러 경제 규모 대비 재산권 보호 수준이 상대적으로 낮다는 점을 시사합니다.",문화일보,Unknown,FLAT,2026-04-02 03:22
8조 투입 ‘용인 플랫폼시티’ 본궤도…2030년 자족도시 완성,http://www.breaknews.com/1197203,"Region: 용인
Keyword: 플랫폼시티, 자족도시, 부동산 개발
Signal: BULL

8조 원 규모의 용인 플랫폼시티 개발 사업이 본궤도에 오르며, 2030년까지 자족도시 완성을 목표로 하고 있습니다. 이는 지역 경제 활성화와 주거, 상업, 업무 시설 등 복합적인 도시 기능 확충을 기대하게 합니다. 성공적인 개발은 주변 부동산 시장에 긍정적인 영향을 미칠 것으로 예상됩니다.",브레이크뉴스,Unknown,BULL,2026-04-02 03:21
부동산 이중 압력…&quot;더는 못 버텨&quot; 다주택자 매물 쏟아질까,https://www.mt.co.kr/estate/2026/04/01/2026040110553220726,"Region: 전국
Keyword: 다주택자, 매물
Signal: BEAR",머니투데이,Unknown,BEAR,2026-04-01 03:47
올해 가계대출 증가율 1.5%로 묶는다…다주택자 수도권 주담대 연장 금...,https://view.asiae.co.kr/article/2026040110420487516,"Signal: BULL

Region: 대한민국
Keyword: 가계대출 규제, 부동산 시장
본문 요약: 정부가 올해 가계대출 증가율을 1.5%로 제한하고 다주택자의 수도권 주택담보대출 연장을 금지하는 등 강력한 규제 정책을 시행합니다. 이는 부동산 시장 과열을 억제하고 가계부채 안정을 도모하기 위한 조치로 해석됩니다. 이러한 규제 강화는 단기적으로 부동산 시장의 상승세를 둔화시키는 요인으로 작용할 가능성이 높습니다.",아시아경제,Unknown,BULL,2026-04-01 03:46
"롯데칠성, 양평동 부지 매각해 빚 갚는다…추가 매각 전망도",http://www.edaily.co.kr/news/newspath.asp?newsid=04506726645411856,"Region: 서울 양평동
Keyword: 롯데칠성, 부지 매각, 빚 상환, 추가 매각 전망
Signal: BEAR

롯데칠성이 서울 양평동 부지를 매각하여 부채를 상환하고, 향후 추가적인 자산 매각 가능성도 제기되고 있습니다. 이는 회사의 재무 건전성 확보를 위한 움직임으로 해석될 수 있으며, 투자자들에게는 불확실성 요인이 될 수 있습니다.",이데일리,Unknown,BEAR,2026-04-01 03:42
"롯데, 유휴자산 50조 개발 승부수…재무구조 개선 속도",https://mdtoday.co.kr/news/view/1065580698719428,"Region: 한국
Keyword: 롯데, 유휴자산, 개발, 재무구조 개선
Signal: BULL

롯데그룹이 50조 원 규모의 유휴 자산 개발을 통해 재무구조 개선에 속도를 낼 것으로 전망됩니다. 이는 그룹의 미래 성장 동력 확보와 더불어 투자 여력 확대를 위한 전략적 움직임으로 해석됩니다. 이러한 적극적인 자산 활용 및 개발 계획은 롯데의 기업 가치 상승에 긍정적인 영향을 미칠 것으로 기대됩니다.",Unknown,Unknown,BULL,2026-04-01 03:40
"‘아크로 드 서초’, 특별공급 최고 ‘1897대 1’ 마감 “역대급”",http://www.lawissue.co.kr/view.php?ud=20260401120707846967191f6c6e_12,"Region: 서초
Keyword: 아크로 드 서초, 특별공급, 역대급 경쟁률
Signal: BULL

**요약:** 서울 서초구에 공급된 '아크로 드 서초' 아파트가 특별공급에서 최고 1897대 1이라는 역대급 경쟁률로 마감되며 부동산 시장의 뜨거운 열기를 증명했습니다. 이는 수요가 공급을 크게 초과하는 상황을 보여주며, 향후 분양 시장에 긍정적인 신호로 해석됩니다.",로이슈,Unknown,BULL,2026-04-01 03:37
6월 GTX-A 전구간 개통! 강남 30분 생활권 날개 단 '운정 아이파크 포레...,https://view.asiae.co.kr/article/2026033111113869294,"Region: 운정
Keyword: GTX-A, 강남 30분 생활권, 운정 아이파크 포레
Signal: BULL

GTX-A 노선 전 구간 개통으로 운정에서 강남까지 30분이면 도달 가능해져, '운정 아이파크 포레'를 중심으로 운정 지역의 주거 가치가 크게 상승할 것으로 예상됩니다. 이는 운정 지역의 부동산 시장에 긍정적인 영향을 미쳐 매매 및 전세 수요 증가를 견인할 가능성이 높습니다.",아시아경제,Unknown,BULL,2026-03-31 03:35
“아파트 대안 통했다”…‘청라 피크원 푸르지오’ 완판에 2차 기대감,https://www.mk.co.kr/article/12003353,"Region: 인천 청라
Keyword: 피크원 푸르지오, 아파트 대안, 완판, 2차 분양
Signal: BULL

인천 청라에서 아파트 대체 상품으로 공급된 '청라 피크원 푸르지오'가 성공적으로 완판되며 시장에서 긍정적인 반응을 얻었으며, 이러한 성공에 힘입어 2차 분양에 대한 기대감이 높아지고 있습니다.",매일경제,Unknown,BULL,2026-03-31 03:35
서울 전세 거래 7년만에 최저…‘탈서울’ 가속,https://biz.heraldcorp.com/article/10706405?ref=naver,"Region: 서울
Keyword: 전세 거래량, 탈서울
Signal: BEAR

서울 전세 거래량이 7년 만에 최저치를 기록하며 '탈서울' 현상이 가속화되고 있습니다. 이는 전세 매물 부족과 높은 가격 상승이 주된 원인으로 분석됩니다.",헤럴드경제,Unknown,BEAR,2026-03-31 03:33
"㈜광신종합건설, '북전주 광신프로그레스' 4월 3일 견본주택 개관",https://www.getnews.co.kr/news/articleView.html?idxno=866556,"Region: 전주시 북전주
Keyword: 북전주 광신프로그레스
Signal: BULL",글로벌경제신문,Unknown,BULL,2026-03-31 03:31
"&quot;건설업계, 중동사태 장기화시 수요위축 등 복합위험 노출&quot;",https://www.yna.co.kr/view/AKR20260331091800003?input=1195m,"Region: 중동
Keyword: 건설업계, 중동사태 장기화, 수요 위축
Signal: BEAR

중동 사태 장기화는 건설업계에 대한 투자 및 수요 위축으로 이어질 수 있는 잠재적 위험 신호로 작용하며, 이는 해당 업계의 향후 전망을 부정적으로 만들 가능성이 있습니다.",연합뉴스,Unknown,BEAR,2026-03-31 03:30
[위클리오늘] 반도체 메가클러스터 낙수효과…용인·평택·수원 등 주거...,http://www.weeklytoday.com/news/articleView.html?idxno=768307,"**Region:** 용인, 평택, 수원
**Keyword:** 반도체 메가클러스터, 주택 시장, 낙수효과
**Signal:** BULL

**요약:**

반도체 메가클러스터 조성 사업이 용인, 평택, 수원 등 인근 지역의 주택 시장에 긍정적인 영향을 미치며 상승세를 견인할 것으로 예상됩니다. 관련 일자리 증가와 인구 유입으로 주택 수요가 늘어나면서 지역 경제 활성화와 함께 부동산 가치 상승이 기대됩니다.",위클리오늘,Unknown,BULL,2026-03-31 03:29
[생생뉴스] 행정수도 특별법 국토위 법안소위 상정…앞으로 전망은?,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8522919&ref=A,"Region: 대한민국
Keyword: 행정수도 특별법, 국토위 법안소위, 전망
Signal: FLAT

행정수도 특별법이 국토위 법안소위에 상정되었으나, 향후 통과 여부 및 구체적인 추진 방향에 대한 전망은 불확실한 상황입니다.",KBS 뉴스,Unknown,FLAT,2026-03-31 03:28
"의정부시, 대웅그룹과 손잡고 바이오산업 혁신 거점 구축",https://www.viva100.com/article/20260331500626,"Region: 의정부시
Keyword: 바이오산업 혁신 거점 구축, 대웅그룹
Signal: BULL

의정부시가 대웅그룹과 협력하여 바이오산업 혁신 거점을 구축하며 지역 경제 활성화에 대한 기대감을 높이고 있습니다. 이번 협력을 통해 의정부시는 새로운 성장 동력을 확보하고 미래 산업 경쟁력을 강화할 것으로 예상됩니다.",브릿지경제,Unknown,BULL,2026-03-31 03:28
집값·이자도 버거운데… 이사비 폭등에 추가 대출 규제까지 '이중 압박...,https://biz.newdaily.co.kr/site/data/html/2026/03/31/2026033100166.html,"Region: 전국
Keyword: 주택 시장, 이중 압박, 추가 대출 규제
Signal: BEAR

집값과 이자 부담이 높은 상황에서 이사비까지 폭등하여 주택 구매자들의 어려움이 가중되고 있으며, 이러한 상황에 추가적인 대출 규제까지 더해져 주택 시장에 하방 압력이 커지고 있습니다.",뉴데일리,Unknown,BEAR,2026-03-31 03:27
올해 금리 인하 부담 줄어든 中 은행권…이자수익 반등 기대,https://www.ajunews.com/view/20260331114023874,"Region: 중국
Keyword: 은행, 금리 인하, 이자 수익
Signal: BULL

올해 중국 은행권은 금리 인하 부담이 줄어들면서 이자 수익 반등을 기대하고 있습니다. 이는 은행들의 건전성 개선과 수익성 증대로 이어질 수 있으며, 투자자들에게 긍정적인 신호로 작용할 가능성이 높습니다.",아주경제,Unknown,BULL,2026-03-31 03:26
"동양, 독립이사 의장·각자대표 동시 도입 … 거버넌스 고도화",https://biz.newdaily.co.kr/site/data/html/2026/03/31/2026033100189.html,"Region: 한국
Keyword: 동양, 거버넌스, 독립이사, 각자대표
Signal: BULL

동양이 독립이사 의장과 각자대표를 동시에 도입하며 거버넌스 고도화를 추진합니다. 이는 경영 투명성과 책임성을 강화하려는 움직임으로 해석됩니다.",뉴데일리,Unknown,BULL,2026-03-31 03:26
5호선 연장 예타 통과 후 김포집값 급등… '풍무역세권 수자인 그라센트...,http://www.ikld.kr/news/articleView.html?idxno=331902,"Region: 김포
Keyword: 5호선 연장, 풍무역세권, 아파트값 급등
Signal: BULL

5호선 연장 예비타당성 통과 소식으로 김포시 풍무역세권 아파트값이 급등하고 있으며, 특히 '풍무역세권 수자인 그라센트' 단지에 대한 관심이 높아지고 있습니다.",국토일보,Unknown,BULL,2026-03-31 03:25
"IPARK현대산업개발, 공릉동 역세권 활성화 사업 착공식 개최",https://www.womentimes.co.kr/news/articleView.html?idxno=101680,"Region: 공릉동
Keyword: 역세권 개발
Signal: BULL

IPARK현대산업개발이 공릉동 역세권 활성화 사업에 착공하며 지역 개발에 대한 기대감을 높였습니다.",우먼타임스,Unknown,BULL,2026-03-30 03:44
CU “이동형 편의점 출동건수 전년 대비 4배 급증”,https://biz.heraldcorp.com/article/10705471?ref=naver,"[필수형식]
Region: 전국
Keyword: 이동형 편의점, CU, 출동 건수 증가
Signal: BULL

CU의 이동형 편의점 출동 건수가 전년 대비 4배 급증하며, 이는 오프라인 유통 채널의 새로운 가능성을 시사합니다. 소비자의 니즈에 맞춰 찾아가는 서비스가 확대되고 있음을 보여주며, 관련 시장 성장에 대한 긍정적인 전망을 기대할 수 있습니다.",헤럴드경제,Unknown,BULL,2026-03-30 03:44
"﻿4월 中企 경기전망지수 80.8, 전월比 1.7p ↓",http://amenews.kr/news/view.php?idx=66151,"Region: 전국
Keyword: 중소기업 경기전망지수
Signal: BEAR

4월 중소기업 경기전망지수가 전월 대비 1.7p 하락한 80.8을 기록하며 부진한 모습을 보였습니다. 이는 경기 회복에 대한 중소기업들의 기대감이 다소 약화되었음을 시사합니다.",신소재경제신문,Unknown,BEAR,2026-03-30 03:43
"대구시,'준공후 미분양 취득세 감면'…시세 감면 조례 시행",http://www.metroseoul.co.kr/article/20260330500189,"Region: 대구
Keyword: 준공 후 미분양 취득세 감면, 시세 감면 조례
Signal: BULL

대구시가 준공 후 미분양 주택에 대한 취득세 감면 및 시세 감면 조례를 시행합니다. 이는 미분양 주택 해소를 통한 지역 부동산 시장 활성화를 목표로 합니다.",메트로신문,Unknown,BULL,2026-03-30 03:43
“시장 저점은 전문가도 몰라”…부자는 ‘한방’을 노리지 않는다,https://biz.heraldcorp.com/article/10705509?ref=naver,"Region: 한국
Keyword: 부동산 투자, 부자 투자 전략
Signal: FLAT

부동산 전문가조차 시장 저점을 예측하기 어렵다는 점을 감안할 때, 부자들은 단기적인 '한방' 수익보다 장기적인 관점에서 안정적인 자산 증식을 추구하는 경향이 있습니다. 따라서 현재 시장 상황은 뚜렷한 상승 또는 하락 추세보다는 관망세가 이어질 가능성이 높습니다.",헤럴드경제,Unknown,FLAT,2026-03-30 03:42
[2026부동산 진단①-양도세] 유예 종료 D-40…'매물 잠김'에 집값 '분수...,https://www.mediapen.com/news/view/1089895,"[필수형식]
Region: 전국
Keyword: 양도세, 매물 잠김, 집값 상승
Signal: BULL

유예 종료가 임박하면서 다주택자들의 양도세 부담이 커져 매물 잠김 현상이 심화될 것으로 예상됩니다. 이는 시장에 매물이 줄어들어 집값 상승을 부추기는 요인으로 작용할 가능성이 높습니다. 2026년 부동산 시장은 이러한 양도세 이슈로 인해 상승세를 이어갈 것으로 진단됩니다.",미디어펜,Unknown,BULL,2026-03-30 03:40
아파트도 '시성비' 시대... 대전 트램 용계역 인접 '도안자이 센텀리체...,https://www.rcast.co.kr/news/articleView.html?idxno=30398,"Region: 대전
Keyword: 트램, 역세권, 시성비, 도안자이 센텀리체
Signal: BULL

대전 도안자이 센텀리체가 트램 역세권 프리미엄과 '시성비'를 앞세워 시장의 관심을 받고 있으며, 이는 지역 부동산 시장에 긍정적인 영향을 줄 것으로 예상됩니다.",리얼캐스트,Unknown,BULL,2026-03-30 03:36
"세제 혜택 줬더니 2088억원 탈루…국세청, 1조원대 임대업자 세무조사",https://www.dailian.co.kr/news/view/1627029/?sc=Naver,"Region: 대한민국
Keyword: 부동산 임대업자, 세무조사, 세제 혜택 탈루
Signal: BEAR

세제 혜택에도 불구하고 부동산 임대업자들이 2088억 원을 탈루한 사실이 적발되어 국세청이 1조 원대 임대업자를 대상으로 대규모 세무조사에 착수했습니다. 이는 세금 회피 시도에 대한 당국의 강경 대응을 보여주며, 앞으로 부동산 시장에 부정적인 영향을 줄 수 있음을 시사합니다.",데일리안,Unknown,BEAR,2026-03-30 03:35
&quot;분양가상한제 개편 가시화?&quot; 발등에 불 떨어진 수요자 분상제 개편 전...,https://www.getnews.co.kr/news/articleView.html?idxno=866404,"Region: 전국
Keyword: 분양가상한제, 개편, 부동산 정책
Signal: FLAT

정부의 분양가상한제 개편 논의가 본격화되면서, 개편 전에 막차를 타려는 수요자들이 분양 시장에 몰리고 있습니다. 이러한 정책 변화는 부동산 시장에 일시적인 활기를 불어넣을 수 있으나, 장기적인 영향은 지켜봐야 할 것입니다.",글로벌경제신문,Unknown,FLAT,2026-03-30 03:34
[올댓차이나] 中 국유 대형은행 3곳 2025년 순익 제자리…&quot;부동산 부진·...,https://www.newsis.com/view/NISX20260330_0003569433,"Region: 중국
Keyword: 국유은행, 부동산 부진, 순이익 정체
Signal: BEAR

중국 국유 대형은행 3곳의 2025년 순이익이 현 수준을 유지할 것으로 예상됩니다. 이는 부동산 시장 부진이 은행 수익성에 하방 압력으로 작용하고 있기 때문입니다.",뉴시스,Unknown,BEAR,2026-03-30 03:34
구윤철 &quot;국제유가 120~130달러되면 차량5부제 민간 확대&quot;,http://www.edaily.co.kr/news/newspath.asp?newsid=01436646645388240,"Region: 대한민국
Keyword: 차량5부제, 국제유가, 민간확대
Signal: BEAR

국제유가가 120~130달러까지 상승하면 차량 5부제가 민간 부문으로 확대될 수 있다는 가능성이 제기되었습니다. 이는 유가 상승으로 인한 물가 불안정을 완화하고 에너지 수요를 억제하기 위한 조치로 풀이됩니다.",이데일리,Unknown,BEAR,2026-03-29 03:41
구윤철 “유가 120~130달러 되면 차량5부제 민간도 확대 검토”,https://www.seoul.co.kr/news/economy/2026/03/29/20260329500023?wlog_tag3=naver,"Region: 대한민국
Keyword: 차량 5부제, 유가, 민간 확대
Signal: FLAT

국제 유가가 배럴당 120~130달러까지 오를 경우, 정부는 차량 5부제를 민간 부문으로 확대하는 방안을 검토할 예정입니다. 이는 에너지 절약 및 수급 안정을 위한 조치로, 유가 상승 시 민간의 차량 운행에 제한이 생길 수 있음을 시사합니다.",서울신문,Unknown,FLAT,2026-03-29 03:40
구윤철 &quot;유가 120달러 되면 민간 차량 5부제 의무화&quot;,https://biz.sbs.co.kr/article_hub/20000300532?division=NAVER,"Region: 대한민국
Keyword: 유가 상승, 5부제, 민간 차량
Signal: BEAR

기사는 유가가 120달러까지 상승할 경우 민간 차량에 5부제를 의무화할 수 있다는 구윤철 전 국회의원의 발언을 다루고 있습니다. 이는 유가 상승으로 인한 경제적 부담을 완화하기 위한 정책 제안으로 해석되며, 에너지 수급 불안정에 대한 우려를 반영합니다.",Unknown,Unknown,BEAR,2026-03-29 03:39
다주택 저가 급매 팔린 뒤 거래 주춤…양도세 막판 매물 나올까,https://news.sbs.co.kr/news/endPage.do?news_id=N1008496210&plink=ORI&cooper=NAVER,"Region: 전국
Keyword: 부동산, 급매, 양도세, 거래량
Signal: BEAR

다주택자들의 급매물 소진 이후 부동산 거래가 주춤하고 있으며, 양도세 부담을 피하려는 막판 매물이 나올지 주목해야 합니다.",SBS NEWS,Unknown,BEAR,2026-03-29 03:38
은행 주담대 고정금리 7% 돌파…중동사태에 3년5개월내 최고,http://www.newsfc.co.kr/news/articleView.html?idxno=77705,"Region: 한국
Keyword: 주택담보대출, 고정금리, 중동사태, 금리인상
Signal: BEAR

은행 주택담보대출 고정금리가 중동 사태로 인한 불안감 증폭으로 7%를 돌파하며 3년 5개월 만에 최고치를 기록했습니다. 이는 금리 상승 압력이 더욱 커질 가능성을 시사하며, 주택 구매자들의 이자 부담을 가중시키고 부동산 시장에 하방 압력으로 작용할 수 있습니다.",금융소비자뉴스,Unknown,BEAR,2026-03-29 03:38
구윤철 &quot;유가 120∼130달러 땐 위기 3단계…차량 5부제 민간에도&quot;,https://www.busan.com/view/busan/view.php?code=2026032911190458891,"Region: 국내
Keyword: 유가 급등, 경제 위기, 5부제
Signal: BEAR

본문 요약: 구윤철 전 국무조정실장은 국제유가 120~130달러 수준에서 경제 위기 3단계에 진입할 수 있으며, 차량 5부제를 민간 부문까지 확대하는 방안도 검토해야 한다고 주장했습니다. 이는 국제유가 상승으로 인한 경제 충격이 상당할 수 있음을 시사합니다.",부산일보,Unknown,BEAR,2026-03-29 03:37
구윤철 &quot;유가 120∼130달러 되면 위기 3단계...민간 부제 의무화&quot;,https://www.ytn.co.kr/_ln/0102_202603291143441987,"Region: 한국
Keyword: 유가, 위기 3단계, 민간 부제 의무화
Signal: BEAR",YTN,Unknown,BEAR,2026-03-29 03:36
구윤철 &quot;부동산 정책 썼는데도 안 되면 세제도 판단&quot;,https://news.tf.co.kr/read/economy/2307307.htm,"Region: 대한민국
Keyword: 부동산 정책, 세제
Signal: FLAT

구윤철 의원은 부동산 정책만으로는 시장 안정이 어렵다면 세제 개편까지 포함한 종합적인 대책 마련을 주장했습니다. 이는 현재 부동산 시장 상황이 정책만으로는 해결하기 어려운 복합적인 요인에 의해 좌우되고 있음을 시사합니다. 따라서 향후 정부의 부동산 정책은 세제 부분까지 폭넓게 검토될 가능성이 있습니다.",더팩트,Unknown,FLAT,2026-03-29 03:35
구윤철 &quot;유가 120∼130달러되면 위기3단계... 차량부제 민간에도&quot;,https://www.getnews.co.kr/news/articleView.html?idxno=866296,"Region: 한국
Keyword: 유가 상승, 위기 대응
Signal: BEAR

고유가 상황이 지속될 경우 3단계 위기 상황에 진입하며, 이에 대한 대응으로 차량 부제와 같은 민간 부문까지 포함하는 강력한 조치가 필요함을 시사합니다.",글로벌경제신문,Unknown,BEAR,2026-03-29 03:34
구윤철 &quot;유가 130달러 땐 '경계 3단계'…차량 5부제 민간 확대 검토&quot;,https://www.econovill.com/news/articleView.html?idxno=735203,"Region: 대한민국
Keyword: 유가 상승, 차량 5부제
Signal: BEAR

유가 130달러 돌파 시 '경계 3단계' 발령될 수 있으며, 이에 따라 차량 5부제 등 비상 조치가 검토될 예정입니다. 이는 국제 유가 급등이 국내 경제 전반에 미칠 부정적인 영향을 시사합니다.",ER 이코노믹리뷰,Unknown,BEAR,2026-03-29 03:32
구윤철 부총리 &quot;유가 120∼130달러 가면 '민간 차량 5부제' 검토&quot;,https://www.joongangenews.com/news/articleView.html?idxno=506880,"Region: 한국
Keyword: 유가 상승, 차량 5부제
Signal: BEAR

유가 상승이 심화될 경우 민간 차량 5부제 시행을 검토하겠다는 내용입니다. 이는 경기 둔화를 야기할 수 있는 요인으로 작용할 수 있습니다.",중앙이코노미뉴스,Unknown,BEAR,2026-03-29 03:31
국힘 지방선거 전면붕괴 수순? “대구도 김부겸 나오면 뒤집혀” 전망[...,https://www.hani.co.kr/arti/politics/politics_general/1251519.html,"Region: 대구
Keyword: 지방선거, 김부겸, 국민의힘
Signal: BEAR

국민의힘이 대구에서도 김부겸 더불어민주당 상임공동선대위원장의 출마 시 지방선거에서 어려움을 겪을 수 있다는 전망이 나왔습니다. 이는 국민의힘의 지방선거 전반에 대한 위기 신호로 해석될 수 있습니다.",한겨레,Unknown,BEAR,2026-03-28 03:06
‘동결의 역설’…공시가격 너머 보유세 인상 시나리오는 [공시가격 발...,https://economist.co.kr/article/view/ecn202603240023,"Region: 대한민국
Keyword: 공시가격, 보유세, 부동산 정책
Signal: BEAR

정부의 공시가격 동결 정책에도 불구하고, 실제 보유세는 시장 가격과의 괴리로 인해 인상될 수 있는 역설적인 상황이 발생하고 있습니다. 이는 부동산 보유 부담 증가로 이어져 시장에 부정적인 영향을 미칠 수 있습니다.",이코노미스트,Unknown,BEAR,2026-03-28 03:05
"&quot;출근은 강남, 퇴근은 영종&quot;… 강남 직행 M버스 신설에 영종 '주목'",http://www.ikld.kr/news/articleView.html?idxno=331713,"Region: 영종도, 강남
Keyword: M버스 신설, 출퇴근 편의 개선
Signal: BULL

영종도에서 강남으로 가는 M버스가 신설되어 출퇴근 편의가 크게 개선될 전망입니다. 이는 영종도 주민들의 강남 접근성을 높여 지역 가치 상승에 긍정적인 영향을 줄 것으로 보입니다.",국토일보,Unknown,BULL,2026-03-28 03:05
"'경기광주역 롯데캐슬 시그니처' 사업설명회 성료, 현장서 높은 관심 확...",https://www.apnews.kr/news/articleView.html?idxno=3047197,"**Region:** 경기 광주
**Keyword:** 롯데캐슬 시그니처, 사업설명회, 높은 관심
**Signal:** BULL

'경기광주역 롯데캐슬 시그니처' 사업설명회가 성공적으로 개최되었으며, 현장에서 높은 관심이 확인되었습니다. 이는 해당 단지에 대한 시장의 긍정적인 전망을 시사합니다.",AP신문 |  온라인뉴스미디어  에이피신문,Unknown,BULL,2026-03-28 03:04
"[뉴스락 특별기획] 불 꺼진 산단, 무너진 지역 경제…굴뚝산업 붕괴가 ...",http://www.newslock.co.kr/news/articleView.html?idxno=127476,"Region: 굴뚝산업 지역
Keyword: 굴뚝산업 붕괴, 지역 경제 침체
Signal: BEAR",뉴스락,Unknown,BEAR,2026-03-28 03:02
다음 주 6810가구·4월 4만7000가구 분양…상반기·수도권 '쏠림',https://view.asiae.co.kr/article/2026032810092383697,"Region: 수도권
Keyword: 분양 물량 증가
Signal: BULL",아시아경제,Unknown,BULL,2026-03-28 03:01
&quot;더 늦기 전에 잡자&quot; 공급 부족 우려 속 즉시 입주 가능한 '함양 금호어...,https://www.pointdaily.co.kr/news/articleView.html?idxno=298580,"Region: 함양
Keyword: 즉시 입주 가능한 아파트
Signal: BULL

최근 공급 부족 우려 속에서 함양 금호어울림 단지의 즉시 입주 가능한 물량이 투자자들의 관심을 끌고 있으며, 이는 함양 지역 부동산 시장에 긍정적인 신호를 보내고 있습니다.",포인트데일리,Unknown,BULL,2026-03-28 03:00
반도체·디스플레이 품은 천안·아산부동산 시장 ‘꿈틀’,https://www.hankookilbo.com/news/article/A2026032810070004366?did=NA,"Region: 천안, 아산
Keyword: 반도체, 디스플레이, 부동산 시장
Signal: BULL

천안과 아산 지역의 반도체 및 디스플레이 산업 발전이 부동산 시장에 긍정적인 영향을 미치며 활기를 띠고 있습니다.",한국일보,Unknown,BULL,2026-03-28 02:59
[내집마련 캘린더] 봄 분양 활짝… '더샵·아크로' 청약 출격,http://www.seoulwire.com/news/articleView.html?idxno=713724,"Region: 전국
Keyword: 봄 분양, 신규 아파트, 더샵, 아크로
Signal: BULL

**요약:** 올해 봄, '더샵'과 '아크로' 등 대형 건설사의 신규 아파트 분양이 활발할 것으로 예상됩니다. 봄 시즌을 맞아 건설사들이 주요 지역에서 신규 단지를 선보이며 수요자들의 관심을 끌 것으로 보입니다.",서울와이어,Unknown,BULL,2026-03-28 02:58
다음주 서울 청약 '격전'…신길·서초 분양에 눈길,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005799652,"Region: 서울
Keyword: 청약, 신길, 서초, 분양
Signal: BULL

다음 주 서울에서는 신길과 서초 지역을 중심으로 치열한 청약 경쟁이 예상됩니다. 신길과 서초 지역에 공급되는 신규 분양 단지에 수요자들의 관심이 집중되고 있습니다.",mbnmoney.mbn.co.kr,Unknown,BULL,2026-03-28 02:57
'층간 소음 제로' 도전… 5호선 수혜 단지 '범양레우스 라세느' 눈길,https://www.pointdaily.co.kr/news/articleView.html?idxno=298588,"Region: 송도
Keyword: 층간 소음, 5호선, 범양레우스 라세느
Signal: BULL",포인트데일리,Unknown,BULL,2026-03-28 02:57
이 대통령 &quot;다주택 유지도 개인 선택…손실은 본인 책임&quot;,https://www.newsfreezone.co.kr/news/articleView.html?idxno=682210,"Region: 대한민국
Keyword: 다주택, 보유세, 개인 선택, 손실 책임
Signal: FLAT

이 대통령은 다주택 보유를 개인의 선택으로 인정하며, 이로 인한 손실은 개인 책임임을 분명히 했습니다. 이는 부동산 시장에서 다주택자들의 보유 결정에 대한 정부의 입장을 나타내는 것으로, 개인의 선택권을 존중하지만 시장 위험은 스스로 감수해야 함을 시사합니다.",뉴스프리존,Unknown,FLAT,2026-03-28 02:56
“코인 29억원 어치 팔아 집 샀다”,https://biz.heraldcorp.com/article/10704143?ref=naver,"Region: 한국 (명시적 지역은 없으나, 코인 및 부동산 관련 기사는 한국의 상황을 다룰 가능성이 높음)
Keyword: 암호화폐, 부동산, 투자
Signal: FLAT

""코인 29억원 어치를 매각하여 부동산을 매입한 사례는 암호화폐 자산이 부동산 투자로 전환되는 현상을 보여줍니다. 이는 시장에서 자금의 이동성을 나타내며, 특정 자산 시장의 투자 심리를 단정하기는 어렵습니다. 전반적인 부동산 시장은 여러 요인의 영향을 받아 보합세를 유지할 가능성이 있습니다.""",헤럴드경제,Unknown,FLAT,2026-03-27 03:35
“좋아지나 했더니”...중동 변수에 기업 체감경기 ‘확 꺾였다’,https://www.ekn.kr/web/view.php?key=20260327022181738,"Region: 아시아
Keyword: 기업 체감경기, 중동 불안
Signal: BEAR

중동 지역의 지정학적 불안정 심화로 인해 국내 기업들의 체감 경기가 급격히 악화되었습니다. 이는 원자재 가격 상승 및 공급망 불안정으로 이어져 기업들의 향후 투자 및 생산 전망을 어둡게 하고 있습니다.",Unknown,Unknown,BEAR,2026-03-27 03:34
수도권 주요 주거지 리모델링 단지 ‘흥행’ 예고,http://www.lawissue.co.kr/view.php?ud=20260327111938206567191f6c6e_12,"Region: 수도권
Keyword: 리모델링 단지
Signal: BULL

수도권의 주요 주거지에서 리모델링 단지가 성공적으로 흥행할 것으로 예상되며, 이는 지역 부동산 시장에 긍정적인 신호로 작용할 전망입니다.",로이슈,Unknown,BULL,2026-03-27 03:34
[정기주총] 현대GBFMS→현대프라퍼티..&quot;종합 부동산 자산관리 전환&quot;,http://www.4th.kr/news/articleView.html?idxno=2109660,"Region: 대한민국
Keyword: 종합 부동산 자산관리, 기업 전환
Signal: BULL

현대GBFMS가 현대프라퍼티로 사명을 변경하며 종합 부동산 자산관리 기업으로 전환을 선언했습니다. 이는 부동산 시장 전반에 걸친 변화와 새로운 사업 기회 모색을 시사합니다.",포쓰저널,Unknown,BULL,2026-03-27 03:32
하나銀 ‘글로벌 부동산 투자자문’ 내달 출시 [H-EXCLUSIVE],https://biz.heraldcorp.com/article/10704219?ref=naver,"Region: 한국
Keyword: 하나은행, 부동산 투자 자문
Signal: BULL",헤럴드경제,Unknown,BULL,2026-03-27 03:31
